timestamp,open,high,low,close,volume,datetime
1579867200000,8418.75,8524.11,8377.93,8482.18,30.83201,2020-01-24 12:00:00
1579888800000,8476.64,8523.21,8418.79,8451.96,18.691479,2020-01-24 18:00:00
1579910400000,8440.25,8442.68,8277.21,8333.59,45.646281,2020-01-25 00:00:00
1579932000000,8327.73,8376.35,8311.93,8322.18,8.058989,2020-01-25 06:00:00
1579953600000,8328.73,8359.02,8296.69,8343.07,8.848301,2020-01-25 12:00:00
1579975200000,8337.72,8421.36,8330.22,8344.78,12.928439,2020-01-25 18:00:00
1579996800000,8340.11,8393.49,8301.86,8387.45,12.016435,2020-01-26 00:00:00
1580018400000,8378.21,8480.44,8353.36,8475.43,14.679034,2020-01-26 06:00:00
1580040000000,8483.48,8591.81,8441.38,8575.07,19.660201,2020-01-26 12:00:00
1580061600000,8580.7,8612.12,8550.42,8612.12,11.095375,2020-01-26 18:00:00
1580083200000,8613.88,8701.41,8613.88,8660.12,21.425916,2020-01-27 00:00:00
1580104800000,8655.74,8742.93,8584.04,8735.55,12.471896,2020-01-27 06:00:00
1580126400000,8736.16,8810.62,8702.08,8765.12,34.204064,2020-01-27 12:00:00
1580148000000,8770.01,9002.45,8766.34,8914.11,35.89667,2020-01-27 18:00:00
1580169600000,8921.17,9161.62,8918.79,9043.07,37.411956,2020-01-28 00:00:00
1580191200000,9072.02,9111.62,8957.2,9077.79,14.895554,2020-01-28 06:00:00
1580212800000,9089.31,9189.48,8892.43,8985.73,52.675348,2020-01-28 12:00:00
1580234400000,8993.0,9402.37,8978.36,9380.14,38.816579,2020-01-28 18:00:00
1580256000000,9376.62,9423.54,9277.86,9359.4,44.163849,2020-01-29 00:00:00
1580277600000,9358.22,9438.06,9239.08,9304.53,32.059029,2020-01-29 06:00:00
1580299200000,9304.53,9372.5,9256.52,9351.51,43.087563,2020-01-29 12:00:00
1580320800000,9351.31,9445.67,9300.15,9300.85,21.045745,2020-01-29 18:00:00
1580342400000,9300.42,9364.72,9205.0,9325.61,35.200359,2020-01-30 00:00:00
1580364000000,9325.58,9403.99,9313.22,9341.99,17.944535,2020-01-30 06:00:00
1580385600000,9343.78,9524.79,9213.95,9472.92,59.599897,2020-01-30 12:00:00
1580407200000,9476.39,9579.29,9463.99,9526.47,18.802231,2020-01-30 18:00:00
1580428800000,9513.19,9534.33,9337.8,9341.61,29.113949,2020-01-31 00:00:00
1580450400000,9339.85,9411.96,9275.56,9329.12,14.686087,2020-01-31 06:00:00
1580472000000,9331.76,9360.3,9213.32,9285.91,14.203934,2020-01-31 12:00:00
1580493600000,9285.08,9423.15,9281.01,9352.98,18.294955,2020-01-31 18:00:00
1580515200000,9363.96,9462.65,9347.56,9383.09,12.905373,2020-02-01 00:00:00
1580536800000,9383.09,9441.99,9325.36,9351.07,21.777127,2020-02-01 06:00:00
1580558400000,9355.83,9425.0,9301.63,9397.13,22.089389,2020-02-01 12:00:00
1580580000000,9383.54,9414.1,9357.17,9388.81,4.473808,2020-02-01 18:00:00
1580601600000,9384.73,9386.68,9157.15,9308.64,22.690882,2020-02-02 00:00:00
1580623200000,9311.54,9449.66,9294.26,9438.87,15.978114,2020-02-02 06:00:00
1580644800000,9446.96,9487.85,9372.3,9439.07,16.125063,2020-02-02 12:00:00
1580666400000,9440.83,9458.4,9324.61,9332.83,18.939654,2020-02-02 18:00:00
1580688000000,9324.9,9600.0,9294.98,9401.69,46.171308,2020-02-03 00:00:00
1580709600000,9401.81,9413.05,9308.07,9347.65,25.004514,2020-02-03 06:00:00
1580731200000,9349.01,9373.61,9241.58,9292.61,21.462208,2020-02-03 12:00:00
1580752800000,9291.94,9338.96,9251.04,9299.8,10.623301,2020-02-03 18:00:00
1580774400000,9299.53,9356.66,9234.33,9288.84,21.552908,2020-02-04 00:00:00
1580796000000,9288.84,9318.43,9121.81,9189.12,21.27969,2020-02-04 06:00:00
1580817600000,9192.1,9239.11,9100.0,9229.13,14.132329,2020-02-04 12:00:00
1580839200000,9230.92,9230.92,9147.77,9195.95,15.853658,2020-02-04 18:00:00
1580860800000,9192.37,9282.5,9180.27,9275.91,11.842208,2020-02-05 00:00:00
1580882400000,9283.92,9422.86,9235.26,9412.36,10.852836,2020-02-05 06:00:00
1580904000000,9427.27,9569.8,9412.78,9562.83,45.01828,2020-02-05 12:00:00
1580925600000,9565.04,9747.48,9563.84,9610.31,58.145827,2020-02-05 18:00:00
1580947200000,9625.0,9663.19,9535.38,9637.15,17.83483,2020-02-06 00:00:00
1580968800000,9638.0,9700.17,9606.83,9698.14,8.352658,2020-02-06 06:00:00
1580990400000,9705.04,9859.33,9653.68,9771.62,67.344029,2020-02-06 12:00:00
1581012000000,9771.62,9799.99,9677.51,9766.99,25.062498,2020-02-06 18:00:00
1581033600000,9767.0,9854.83,9746.72,9760.0,42.249732,2020-02-07 00:00:00
1581055200000,9760.0,9880.32,9756.4,9813.58,10.844778,2020-02-07 06:00:00
1581076800000,9829.02,9844.05,9740.43,9791.48,37.025305,2020-02-07 12:00:00
1581098400000,9785.75,9830.0,9730.59,9815.0,24.143984,2020-02-07 18:00:00
1581120000000,9821.51,9822.98,9668.84,9757.06,18.470443,2020-02-08 00:00:00
1581141600000,9783.62,9850.0,9758.02,9812.09,13.608139,2020-02-08 06:00:00
1581163200000,9816.46,9887.47,9747.52,9868.22,49.12817,2020-02-08 12:00:00
1581184800000,9868.4,9937.31,9831.42,9903.38,41.99552,2020-02-08 18:00:00
1581206400000,9903.35,10126.12,9892.42,10096.13,78.377079,2020-02-09 00:00:00
1581228000000,10098.94,10174.27,10057.08,10108.25,29.221493,2020-02-09 06:00:00
1581249600000,10124.36,10146.97,10015.88,10094.48,15.018419,2020-02-09 12:00:00
1581271200000,10087.2,10165.0,10057.68,10153.53,9.706809,2020-02-09 18:00:00
1581292800000,10165.0,10193.58,9816.76,9852.44,21.099119,2020-02-10 00:00:00
1581314400000,9870.0,10019.69,9767.62,9808.4,33.945709,2020-02-10 06:00:00
1581336000000,9808.6,9925.4,9783.03,9848.0,6.701493,2020-02-10 12:00:00
1581357600000,9846.82,9892.71,9801.54,9850.16,2.896775,2020-02-10 18:00:00
1581379200000,9848.03,9848.03,9718.9,9763.88,45.876848,2020-02-11 00:00:00
1581400800000,9766.35,9806.94,9732.47,9792.6,4.121926,2020-02-11 06:00:00
1581422400000,9807.69,10305.77,9807.62,10275.67,44.943058,2020-02-11 12:00:00
1581444000000,10281.21,10325.27,10175.31,10228.72,36.709241,2020-02-11 18:00:00
1581465600000,10230.93,10339.51,10230.64,10321.73,34.108909,2020-02-12 00:00:00
1581487200000,10321.73,10450.0,10239.01,10332.95,29.379074,2020-02-12 06:00:00
1581508800000,10332.95,10428.6,10257.05,10355.13,15.337968,2020-02-12 12:00:00
1581530400000,10362.84,10420.99,10317.39,10348.98,21.18469,2020-02-12 18:00:00
1581552000000,10318.09,10436.51,10311.62,10430.39,39.628345,2020-02-13 00:00:00
1581573600000,10436.72,10489.17,10101.26,10155.86,60.632854,2020-02-13 06:00:00
1581595200000,10151.14,10490.0,10116.94,10185.0,40.007723,2020-02-13 12:00:00
1581616800000,10202.81,10274.4,10183.76,10217.13,14.255625,2020-02-13 18:00:00
1581638400000,10237.42,10290.76,10179.51,10183.1,13.205152,2020-02-14 00:00:00
1581660000000,10162.82,10299.63,10116.94,10258.79,12.181179,2020-02-14 06:00:00
1581681600000,10274.49,10347.92,10230.29,10288.42,9.549011,2020-02-14 12:00:00
1581703200000,10295.92,10376.6,10295.92,10344.17,19.486029,2020-02-14 18:00:00
1581724800000,10350.58,10373.47,10222.43,10239.91,15.297005,2020-02-15 00:00:00
1581746400000,10223.73,10274.79,10201.01,10243.39,3.873679,2020-02-15 06:00:00
1581768000000,10221.54,10262.71,9800.0,9834.46,46.570685,2020-02-15 12:00:00
1581789600000,9836.29,9942.9,9816.9,9898.96,11.673747,2020-02-15 18:00:00
1581811200000,9908.62,10047.63,9865.25,9962.73,11.854414,2020-02-16 00:00:00
1581832800000,9954.42,10014.47,9916.09,9920.29,6.107556,2020-02-16 06:00:00
1581854400000,9920.29,9961.42,9649.72,9766.52,35.698007,2020-02-16 12:00:00
1581876000000,9760.49,9983.14,9726.59,9928.33,26.323228,2020-02-16 18:00:00
1581897600000,9916.64,9952.62,9710.82,9753.91,24.217631,2020-02-17 00:00:00
1581919200000,9757.67,9833.88,9573.33,9605.42,63.829603,2020-02-17 06:00:00
1581940800000,9602.84,9724.57,9458.42,9645.06,24.84678,2020-02-17 12:00:00
1581962400000,9647.43,9718.2,9587.0,9708.77,14.468205,2020-02-17 18:00:00
1581984000000,9698.24,9810.91,9638.04,9786.82,15.042625,2020-02-18 00:00:00
1582005600000,9802.7,9810.65,9646.04,9714.07,13.364222,2020-02-18 06:00:00
1582027200000,9702.0,9959.69,9593.22,9942.8,35.41455,2020-02-18 12:00:00
1582048800000,9956.44,10249.17,9956.44,10158.14,35.782031,2020-02-18 18:00:00
1582070400000,10167.94,10187.56,10087.14,10116.73,7.489188,2020-02-19 00:00:00
1582092000000,10113.22,10227.7,10025.88,10219.66,3.665335,2020-02-19 06:00:00
1582113600000,10239.22,10512.0,9450.75,10164.35,28.053354,2020-02-19 12:00:00
1582135200000,10169.09,10210.6,9400.0,9601.99,83.443875,2020-02-19 18:00:00
1582156800000,9588.19,9648.76,9506.83,9575.5,24.729695,2020-02-20 00:00:00
1582178400000,9569.99,9635.7,9539.84,9582.36,3.6669,2020-02-20 06:00:00
1582200000000,9592.5,9686.42,9410.02,9503.26,21.73019,2020-02-20 12:00:00
1582221600000,9503.26,9664.33,9470.68,9608.23,9.353152,2020-02-20 18:00:00
1582243200000,9587.23,9728.0,9571.64,9682.18,10.402962,2020-02-21 00:00:00
1582264800000,9667.69,9716.91,9616.24,9710.67,8.542824,2020-02-21 06:00:00
1582286400000,9700.33,9761.24,9661.67,9698.65,10.989698,2020-02-21 12:00:00
1582308000000,9709.4,9723.8,9576.4,9670.0,12.724899,2020-02-21 18:00:00
1582329600000,9675.78,9702.82,9592.4,9613.6,3.273821,2020-02-22 00:00:00
1582351200000,9609.38,9658.18,9558.25,9636.3,5.236745,2020-02-22 06:00:00
1582372800000,9637.13,9679.62,9612.17,9649.78,5.906194,2020-02-22 12:00:00
1582394400000,9657.26,9695.51,9643.07,9664.01,4.688279,2020-02-22 18:00:00
1582416000000,9656.4,9919.47,9656.4,9876.2,10.529328,2020-02-23 00:00:00
1582437600000,9879.24,10002.98,9821.57,9824.56,7.916106,2020-02-23 06:00:00
1582459200000,9817.97,9902.19,9816.01,9871.26,6.482426,2020-02-23 12:00:00
1582480800000,9881.1,9971.45,9852.55,9949.57,9.470501,2020-02-23 18:00:00
1582502400000,9945.64,9993.8,9584.0,9758.22,18.363189,2020-02-24 00:00:00
1582524000000,9759.22,9825.79,9662.74,9825.79,10.823283,2020-02-24 06:00:00
1582545600000,9815.8,9840.84,9571.31,9599.99,13.889038,2020-02-24 12:00:00
1582567200000,9585.54,9671.08,9487.44,9657.21,29.395727,2020-02-24 18:00:00
1582588800000,9665.52,9668.5,9537.35,9547.62,15.140031,2020-02-25 00:00:00
1582610400000,9571.05,9647.55,9493.52,9638.47,9.323405,2020-02-25 06:00:00
1582632000000,9647.55,9669.54,9290.0,9350.61,24.171111,2020-02-25 12:00:00
1582653600000,9340.0,9430.25,9256.66,9319.74,21.421056,2020-02-25 18:00:00
1582675200000,9309.7,9372.65,9110.15,9198.98,25.65108,2020-02-26 00:00:00
1582696800000,9203.54,9222.75,9107.89,9163.2,20.404523,2020-02-26 06:00:00
1582718400000,9177.64,9293.81,8653.0,8730.21,62.54379,2020-02-26 12:00:00
1582740000000,8737.58,8859.58,8715.8,8790.39,18.426604,2020-02-26 18:00:00
1582761600000,8784.22,8789.76,8531.36,8778.23,29.423977,2020-02-27 00:00:00
1582783200000,8767.93,8850.07,8741.88,8811.42,8.141076,2020-02-27 06:00:00
1582804800000,8807.51,8967.12,8749.38,8914.92,29.870795,2020-02-27 12:00:00
1582826400000,8913.34,8934.91,8681.46,8802.94,20.011297,2020-02-27 18:00:00
1582848000000,8818.72,8900.32,8775.16,8790.43,14.342593,2020-02-28 00:00:00
1582869600000,8776.72,8798.62,8544.78,8577.27,28.52992,2020-02-28 06:00:00
1582891200000,8590.69,8734.55,8451.67,8561.89,45.112978,2020-02-28 12:00:00
1582912800000,8568.11,8797.44,8524.2,8694.33,25.617556,2020-02-28 18:00:00
1582934400000,8698.05,8769.56,8668.1,8746.87,4.468202,2020-02-29 00:00:00
1582956000000,8771.69,8787.36,8613.56,8694.86,7.346371,2020-02-29 06:00:00
1582977600000,8694.73,8699.18,8577.07,8648.28,11.653779,2020-02-29 12:00:00
1582999200000,8641.19,8670.26,8524.44,8528.54,7.521032,2020-02-29 18:00:00
1583020800000,8523.66,8666.77,8518.19,8586.85,15.27655,2020-03-01 00:00:00
1583042400000,8566.5,8644.49,8520.21,8638.49,8.281854,2020-03-01 06:00:00
1583064000000,8657.47,8746.82,8458.5,8487.99,21.977243,2020-03-01 12:00:00
1583085600000,8502.02,8584.54,8428.7,8545.65,16.94515,2020-03-01 18:00:00
1583107200000,8525.48,8655.27,8502.03,8655.27,11.948032,2020-03-02 00:00:00
1583128800000,8659.41,8762.87,8606.35,8749.17,13.795816,2020-03-02 06:00:00
1583150400000,8763.77,8914.19,8723.69,8864.46,26.217233,2020-03-02 12:00:00
1583172000000,8870.38,8963.39,8827.96,8900.76,23.520853,2020-03-02 18:00:00
1583193600000,8913.63,8919.44,8812.77,8854.04,15.784266,2020-03-03 00:00:00
1583215200000,8856.86,8866.04,8749.16,8850.18,13.051257,2020-03-03 06:00:00
1583236800000,8866.74,8901.18,8660.53,8727.94,47.420073,2020-03-03 12:00:00
1583258400000,8721.43,8792.48,8674.14,8758.86,23.67778,2020-03-03 18:00:00
1583280000000,8765.54,8842.26,8733.47,8842.26,28.310033,2020-03-04 00:00:00
1583301600000,8842.26,8844.36,8695.83,8723.09,5.384756,2020-03-04 06:00:00
1583323200000,8720.81,8778.03,8672.76,8725.32,24.160539,2020-03-04 12:00:00
1583344800000,8731.0,8763.74,8692.37,8748.23,11.677104,2020-03-04 18:00:00
1583366400000,8765.21,8944.12,8765.21,8925.04,31.415653,2020-03-05 00:00:00
1583388000000,8928.8,9113.52,8887.99,9098.16,20.600116,2020-03-05 06:00:00
1583409600000,9100.34,9129.7,9021.12,9095.35,16.390115,2020-03-05 12:00:00
1583431200000,9098.43,9152.18,9036.57,9062.79,25.97751,2020-03-05 18:00:00
1583452800000,9051.95,9112.72,8993.59,9108.32,15.154053,2020-03-06 00:00:00
1583474400000,9113.04,9170.84,9081.2,9140.57,11.039324,2020-03-06 06:00:00
1583496000000,9134.9,9134.9,9011.63,9069.25,19.078216,2020-03-06 12:00:00
1583517600000,9074.3,9144.12,9069.25,9140.03,17.525044,2020-03-06 18:00:00
1583539200000,9140.03,9146.11,9065.83,9081.71,12.423944,2020-03-07 00:00:00
1583560800000,9083.66,9121.14,9055.07,9096.11,11.710555,2020-03-07 06:00:00
1583582400000,9111.21,9199.13,8908.31,8923.81,40.744399,2020-03-07 12:00:00
1583604000000,8919.86,8923.88,8847.87,8886.71,12.79608,2020-03-07 18:00:00
1583625600000,8885.47,8885.47,8705.19,8719.18,23.359121,2020-03-08 00:00:00
1583647200000,8723.01,8751.71,8678.87,8749.42,4.542319,2020-03-08 06:00:00
1583668800000,8718.44,8720.01,8166.06,8312.88,75.642868,2020-03-08 12:00:00
1583690400000,8302.8,8308.3,8003.84,8036.46,23.821032,2020-03-08 18:00:00
1583712000000,8036.65,8175.98,7686.42,7940.03,129.199874,2020-03-09 00:00:00
1583733600000,7944.21,8002.04,7764.18,7784.16,38.28434,2020-03-09 06:00:00
1583755200000,7800.21,7909.68,7642.21,7727.38,104.013421,2020-03-09 12:00:00
1583776800000,7743.41,7939.79,7728.68,7939.79,33.451352,2020-03-09 18:00:00
1583798400000,7939.82,7965.67,7853.65,7939.2,21.672226,2020-03-10 00:00:00
1583820000000,7933.41,8104.25,7869.12,8065.8,19.400496,2020-03-10 06:00:00
1583841600000,8073.61,8140.35,7736.58,7867.54,68.3964,2020-03-10 12:00:00
1583863200000,7870.13,8029.03,7811.23,7888.99,37.215865,2020-03-10 18:00:00
1583884800000,7880.0,7955.0,7833.03,7846.11,9.795817,2020-03-11 00:00:00
1583906400000,7843.71,7921.54,7763.8,7826.87,36.235579,2020-03-11 06:00:00
1583928000000,7822.8,7890.94,7649.63,7668.03,35.625916,2020-03-11 12:00:00
1583949600000,7668.03,7977.46,7597.21,7926.4,33.04471,2020-03-11 18:00:00
1583971200000,7950.14,7956.4,7578.58,7633.17,17.289543,2020-03-12 00:00:00
1583992800000,7618.37,7624.09,5611.19,6067.98,845.406232,2020-03-12 06:00:00
1584014400000,6069.0,6297.62,5751.95,6113.13,512.192509,2020-03-12 12:00:00
1584036000000,6097.3,6145.82,4510.0,4824.58,703.555249,2020-03-12 18:00:00
1584057600000,4814.78,5521.52,3649.04,4976.2,1645.132501,2020-03-13 00:00:00
1584079200000,4982.16,5687.93,4880.0,5409.51,494.256535,2020-03-13 06:00:00
1584100800000,5402.04,5948.5,4932.17,5179.34,166.94121,2020-03-13 12:00:00
1584122400000,5182.0,5700.0,4823.79,5582.5,96.302868,2020-03-13 18:00:00
1584144000000,5583.79,5626.0,5344.92,5447.91,51.308262,2020-03-14 00:00:00
1584165600000,5402.46,5488.34,5203.46,5450.17,31.213156,2020-03-14 06:00:00
1584187200000,5406.2,5444.8,5265.67,5388.12,41.299328,2020-03-14 12:00:00
1584208800000,5385.37,5487.58,5053.25,5169.45,60.057897,2020-03-14 18:00:00
1584230400000,5172.68,5283.83,5101.05,5248.91,17.573321,2020-03-15 00:00:00
1584252000000,5283.85,5489.97,5219.12,5429.43,23.134512,2020-03-15 06:00:00
1584273600000,5444.07,5584.84,5248.47,5311.5,46.434404,2020-03-15 12:00:00
1584295200000,5311.5,5943.59,5177.46,5365.04,219.192535,2020-03-15 18:00:00
1584316800000,5326.48,5361.94,5136.65,5165.54,41.743259,2020-03-16 00:00:00
1584338400000,5138.04,5138.04,4426.37,4579.02,137.723557,2020-03-16 06:00:00
1584360000000,4558.02,5206.96,4493.61,5053.42,186.646994,2020-03-16 12:00:00
1584381600000,5051.43,5146.2,4829.3,5023.0,159.782522,2020-03-16 18:00:00
1584403200000,5018.11,5406.97,4950.17,5290.27,135.665507,2020-03-17 00:00:00
1584424800000,5313.17,5421.74,5184.99,5267.36,36.840691,2020-03-17 06:00:00
1584446400000,5254.16,5480.0,5055.25,5362.48,87.73091,2020-03-17 12:00:00
1584468000000,5346.2,5522.61,5302.04,5320.37,46.874498,2020-03-17 18:00:00
1584489600000,5337.47,5437.71,5261.48,5261.48,30.408465,2020-03-18 00:00:00
1584511200000,5267.75,5280.43,5014.78,5133.23,103.760118,2020-03-18 06:00:00
1584532800000,5124.8,5379.4,5000.05,5226.36,336.126193,2020-03-18 12:00:00
1584554400000,5216.15,5411.39,5212.88,5390.21,97.282026,2020-03-18 18:00:00
1584576000000,5394.56,5454.99,5252.01,5371.7,65.870264,2020-03-19 00:00:00
1584597600000,5376.8,5662.36,5351.78,5624.85,56.660836,2020-03-19 06:00:00
1584619200000,5638.32,6363.94,5618.31,6308.41,265.484851,2020-03-19 12:00:00
1584640800000,6317.67,6397.65,6095.38,6179.03,92.683848,2020-03-19 18:00:00
1584662400000,6166.81,6284.42,6065.59,6226.53,53.699752,2020-03-20 00:00:00
